file_path,split,TYPE,WC,part
..\data\raw\preliminar\Training\训练集\TYPE10\Sample3\data_rightaxlebox.csv,Training,TYPE10,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE11\Sample1\data_gearbox.csv,Training,TYPE11,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE11\Sample1\data_leftaxlebox.csv,Training,TYPE11,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE11\Sample1\data_motor.csv,Training,TYPE11,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE11\Sample1\data_rightaxlebox.csv,Training,TYPE11,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE11\Sample2\data_gearbox.csv,Training,TYPE11,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE11\Sample2\data_leftaxlebox.csv,Training,TYPE11,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE11\Sample2\data_motor.csv,Training,TYPE11,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE11\Sample2\data_rightaxlebox.csv,Training,TYPE11,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE11\Sample3\data_gearbox.csv,Training,TYPE11,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE11\Sample3\data_leftaxlebox.csv,Training,TYPE11,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE11\Sample3\data_motor.csv,Training,TYPE11,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE11\Sample3\data_rightaxlebox.csv,Training,TYPE11,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE12\Sample1\data_gearbox.csv,Training,TYPE12,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE12\Sample1\data_leftaxlebox.csv,Training,TYPE12,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE12\Sample1\data_motor.csv,Training,TYPE12,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE12\Sample1\data_rightaxlebox.csv,Training,TYPE12,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE12\Sample2\data_gearbox.csv,Training,TYPE12,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE12\Sample2\data_leftaxlebox.csv,Training,TYPE12,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE12\Sample2\data_motor.csv,Training,TYPE12,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE12\Sample2\data_rightaxlebox.csv,Training,TYPE12,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE12\Sample3\data_gearbox.csv,Training,TYPE12,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE12\Sample3\data_leftaxlebox.csv,Training,TYPE12,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE12\Sample3\data_motor.csv,Training,TYPE12,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE12\Sample3\data_rightaxlebox.csv,Training,TYPE12,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE13\Sample1\data_gearbox.csv,Training,TYPE13,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE13\Sample1\data_leftaxlebox.csv,Training,TYPE13,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE13\Sample1\data_motor.csv,Training,TYPE13,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE13\Sample1\data_rightaxlebox.csv,Training,TYPE13,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE13\Sample2\data_gearbox.csv,Training,TYPE13,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE13\Sample2\data_leftaxlebox.csv,Training,TYPE13,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE13\Sample2\data_motor.csv,Training,TYPE13,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE13\Sample2\data_rightaxlebox.csv,Training,TYPE13,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE13\Sample3\data_gearbox.csv,Training,TYPE13,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE13\Sample3\data_leftaxlebox.csv,Training,TYPE13,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE13\Sample3\data_motor.csv,Training,TYPE13,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE13\Sample3\data_rightaxlebox.csv,Training,TYPE13,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE14\Sample1\data_gearbox.csv,Training,TYPE14,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE14\Sample1\data_leftaxlebox.csv,Training,TYPE14,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE14\Sample1\data_motor.csv,Training,TYPE14,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE14\Sample1\data_rightaxlebox.csv,Training,TYPE14,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE14\Sample2\data_gearbox.csv,Training,TYPE14,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE14\Sample2\data_leftaxlebox.csv,Training,TYPE14,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE14\Sample2\data_motor.csv,Training,TYPE14,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE14\Sample2\data_rightaxlebox.csv,Training,TYPE14,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE14\Sample3\data_gearbox.csv,Training,TYPE14,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE14\Sample3\data_leftaxlebox.csv,Training,TYPE14,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE14\Sample3\data_motor.csv,Training,TYPE14,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE14\Sample3\data_rightaxlebox.csv,Training,TYPE14,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE15\Sample1\data_gearbox.csv,Training,TYPE15,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE15\Sample1\data_leftaxlebox.csv,Training,TYPE15,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE15\Sample1\data_motor.csv,Training,TYPE15,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE15\Sample1\data_rightaxlebox.csv,Training,TYPE15,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE15\Sample2\data_gearbox.csv,Training,TYPE15,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE15\Sample2\data_leftaxlebox.csv,Training,TYPE15,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE15\Sample2\data_motor.csv,Training,TYPE15,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE15\Sample2\data_rightaxlebox.csv,Training,TYPE15,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE15\Sample3\data_gearbox.csv,Training,TYPE15,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE15\Sample3\data_leftaxlebox.csv,Training,TYPE15,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE15\Sample3\data_motor.csv,Training,TYPE15,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE15\Sample3\data_rightaxlebox.csv,Training,TYPE15,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE16\Sample1\data_gearbox.csv,Training,TYPE16,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE16\Sample1\data_leftaxlebox.csv,Training,TYPE16,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE16\Sample1\data_motor.csv,Training,TYPE16,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE16\Sample1\data_rightaxlebox.csv,Training,TYPE16,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE16\Sample2\data_gearbox.csv,Training,TYPE16,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE16\Sample2\data_leftaxlebox.csv,Training,TYPE16,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE16\Sample2\data_motor.csv,Training,TYPE16,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE16\Sample2\data_rightaxlebox.csv,Training,TYPE16,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE16\Sample3\data_gearbox.csv,Training,TYPE16,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE16\Sample3\data_leftaxlebox.csv,Training,TYPE16,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE16\Sample3\data_motor.csv,Training,TYPE16,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE16\Sample3\data_rightaxlebox.csv,Training,TYPE16,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE2\Sample1\data_gearbox.csv,Training,TYPE2,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE2\Sample1\data_leftaxlebox.csv,Training,TYPE2,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE2\Sample1\data_motor.csv,Training,TYPE2,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE2\Sample1\data_rightaxlebox.csv,Training,TYPE2,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE2\Sample2\data_gearbox.csv,Training,TYPE2,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE2\Sample2\data_leftaxlebox.csv,Training,TYPE2,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE2\Sample2\data_motor.csv,Training,TYPE2,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE2\Sample2\data_rightaxlebox.csv,Training,TYPE2,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE2\Sample3\data_gearbox.csv,Training,TYPE2,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE2\Sample3\data_leftaxlebox.csv,Training,TYPE2,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE2\Sample3\data_motor.csv,Training,TYPE2,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE2\Sample3\data_rightaxlebox.csv,Training,TYPE2,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE3\Sample1\data_gearbox.csv,Training,TYPE3,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE3\Sample1\data_leftaxlebox.csv,Training,TYPE3,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE3\Sample1\data_motor.csv,Training,TYPE3,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE3\Sample1\data_rightaxlebox.csv,Training,TYPE3,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE3\Sample2\data_gearbox.csv,Training,TYPE3,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE3\Sample2\data_leftaxlebox.csv,Training,TYPE3,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE3\Sample2\data_motor.csv,Training,TYPE3,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE3\Sample2\data_rightaxlebox.csv,Training,TYPE3,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE3\Sample3\data_gearbox.csv,Training,TYPE3,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE3\Sample3\data_leftaxlebox.csv,Training,TYPE3,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE3\Sample3\data_motor.csv,Training,TYPE3,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE3\Sample3\data_rightaxlebox.csv,Training,TYPE3,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE4\Sample1\data_gearbox.csv,Training,TYPE4,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE4\Sample1\data_leftaxlebox.csv,Training,TYPE4,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE4\Sample1\data_motor.csv,Training,TYPE4,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE4\Sample1\data_rightaxlebox.csv,Training,TYPE4,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE4\Sample2\data_gearbox.csv,Training,TYPE4,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE4\Sample2\data_leftaxlebox.csv,Training,TYPE4,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE4\Sample2\data_motor.csv,Training,TYPE4,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE4\Sample2\data_rightaxlebox.csv,Training,TYPE4,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE4\Sample3\data_gearbox.csv,Training,TYPE4,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE4\Sample3\data_leftaxlebox.csv,Training,TYPE4,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE4\Sample3\data_motor.csv,Training,TYPE4,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE4\Sample3\data_rightaxlebox.csv,Training,TYPE4,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE5\Sample1\data_gearbox.csv,Training,TYPE5,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE5\Sample1\data_leftaxlebox.csv,Training,TYPE5,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE5\Sample1\data_motor.csv,Training,TYPE5,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE5\Sample1\data_rightaxlebox.csv,Training,TYPE5,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE5\Sample2\data_gearbox.csv,Training,TYPE5,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE5\Sample2\data_leftaxlebox.csv,Training,TYPE5,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE5\Sample2\data_motor.csv,Training,TYPE5,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE5\Sample2\data_rightaxlebox.csv,Training,TYPE5,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE5\Sample3\data_gearbox.csv,Training,TYPE5,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE5\Sample3\data_leftaxlebox.csv,Training,TYPE5,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE5\Sample3\data_motor.csv,Training,TYPE5,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE5\Sample3\data_rightaxlebox.csv,Training,TYPE5,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE6\Sample1\data_gearbox.csv,Training,TYPE6,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE6\Sample1\data_leftaxlebox.csv,Training,TYPE6,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE6\Sample1\data_motor.csv,Training,TYPE6,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE6\Sample1\data_rightaxlebox.csv,Training,TYPE6,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE6\Sample2\data_gearbox.csv,Training,TYPE6,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE6\Sample2\data_leftaxlebox.csv,Training,TYPE6,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE6\Sample2\data_motor.csv,Training,TYPE6,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE6\Sample2\data_rightaxlebox.csv,Training,TYPE6,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE6\Sample3\data_gearbox.csv,Training,TYPE6,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE6\Sample3\data_leftaxlebox.csv,Training,TYPE6,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE6\Sample3\data_motor.csv,Training,TYPE6,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE6\Sample3\data_rightaxlebox.csv,Training,TYPE6,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE7\Sample1\data_gearbox.csv,Training,TYPE7,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE7\Sample1\data_leftaxlebox.csv,Training,TYPE7,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE7\Sample1\data_motor.csv,Training,TYPE7,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE7\Sample1\data_rightaxlebox.csv,Training,TYPE7,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE7\Sample2\data_gearbox.csv,Training,TYPE7,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE7\Sample2\data_leftaxlebox.csv,Training,TYPE7,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE7\Sample2\data_motor.csv,Training,TYPE7,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE7\Sample2\data_rightaxlebox.csv,Training,TYPE7,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE7\Sample3\data_gearbox.csv,Training,TYPE7,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE7\Sample3\data_leftaxlebox.csv,Training,TYPE7,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE7\Sample3\data_motor.csv,Training,TYPE7,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE7\Sample3\data_rightaxlebox.csv,Training,TYPE7,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE8\Sample1\data_gearbox.csv,Training,TYPE8,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE8\Sample1\data_leftaxlebox.csv,Training,TYPE8,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE8\Sample1\data_motor.csv,Training,TYPE8,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE8\Sample1\data_rightaxlebox.csv,Training,TYPE8,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE8\Sample2\data_gearbox.csv,Training,TYPE8,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE8\Sample2\data_leftaxlebox.csv,Training,TYPE8,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE8\Sample2\data_motor.csv,Training,TYPE8,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE8\Sample2\data_rightaxlebox.csv,Training,TYPE8,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE8\Sample3\data_gearbox.csv,Training,TYPE8,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE8\Sample3\data_leftaxlebox.csv,Training,TYPE8,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE8\Sample3\data_motor.csv,Training,TYPE8,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE8\Sample3\data_rightaxlebox.csv,Training,TYPE8,Sample3,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE9\Sample1\data_gearbox.csv,Training,TYPE9,Sample1,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE9\Sample1\data_leftaxlebox.csv,Training,TYPE9,Sample1,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE9\Sample1\data_motor.csv,Training,TYPE9,Sample1,data_motor
..\data\raw\preliminar\Training\训练集\TYPE9\Sample1\data_rightaxlebox.csv,Training,TYPE9,Sample1,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE9\Sample2\data_gearbox.csv,Training,TYPE9,Sample2,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE9\Sample2\data_leftaxlebox.csv,Training,TYPE9,Sample2,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE9\Sample2\data_motor.csv,Training,TYPE9,Sample2,data_motor
..\data\raw\preliminar\Training\训练集\TYPE9\Sample2\data_rightaxlebox.csv,Training,TYPE9,Sample2,data_rightaxlebox
..\data\raw\preliminar\Training\训练集\TYPE9\Sample3\data_gearbox.csv,Training,TYPE9,Sample3,data_gearbox
..\data\raw\preliminar\Training\训练集\TYPE9\Sample3\data_leftaxlebox.csv,Training,TYPE9,Sample3,data_leftaxlebox
..\data\raw\preliminar\Training\训练集\TYPE9\Sample3\data_motor.csv,Training,TYPE9,Sample3,data_motor
..\data\raw\preliminar\Training\训练集\TYPE9\Sample3\data_rightaxlebox.csv,Training,TYPE9,Sample3,data_rightaxlebox
